"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"","
"New Zealand,""NZL"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"OECD members,""OED"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Oman,""OMN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Other small states,""OSS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.31481481481481"",""3.25"",""3.3"",""3.3"",""3.26666666666667"",""3.25"",""3.35"",""3.33333333333333"",""3.36666666666667"",""3.33333333333333"",""3.25"",""3.26666666666667"",""3.25"",""3.25"",""3.23333323333333"","""","
"Pakistan,""PAK"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.16666666666667"",""4.16666666666667"",""4.16666666666667"",""4"",""3.66666666666667"",""3.5"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.33333"",""3.33333"",""3.5"",""3.5"",""3.5"",""3.666667"","""","
"Panama,""PAN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Peru,""PER"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Philippines,""PHL"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Palau,""PLW"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Papua New Guinea,""PNG"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.33333333333333"",""3.33333333333333"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.66666666666667"",""3.66667"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"","""","
"Poland,""POL"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Pre-demographic dividend,""PRE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.20555555555556"",""3.17708333333333"",""3.1875"",""3.178125"",""3.18686868686869"",""3.14646464646465"",""3.14141414141414"",""3.11764705882353"",""3.13235294117647"",""3.15656585858586"",""3.14646494949495"",""3.1010102020202"",""3.05882352941176"",""3.08585858585859"",""3.00980391176471"","""","
"Puerto Rico,""PRI"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Korea, Dem. People's Rep.,""PRK"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Portugal,""PRT"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Paraguay,""PRY"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"West Bank and Gaza,""PSE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Pacific island small states,""PSS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.26666666666667"",""3.19333333333333"",""3.26666666666667"",""3.28"",""3.43333333333333"",""3.4"",""3.23809523809524"",""3.14583333333333"",""3.08333333333333"",""3.10416541666667"",""3.12499916666667"",""3.1458325"",""3.14583333333333"",""3.125"",""3.08333325"","""","
"Post-demographic dividend,""PST"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""3.66666666666667"",""3.83333333333333"",""4"",""4"",""4"",""3.83333333333333"",""3.83333333333333"",""3.66666666666667"","""","""","""","""","""","""","""","
"French Polynesia,""PYF"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Qatar,""QAT"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Romania,""ROU"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Russian Federation,""RUS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Rwanda,""RWA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.5"",""3.5"",""3.5"",""3.5"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""4.16666666666667"",""4.16667"",""4.16666666666667"",""4.16666666666667"",""4.16666666666667"",""4.16666666666667"",""4.16666666666667"","""","
"South Asia,""SAS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.61904761904762"",""3.49583333333333"",""3.5"",""3.425"",""3.39583333333333"",""3.35416666666667"",""3.375"",""3.33333333333333"",""3.35416666666667"",""3.35714285714286"",""3.26190571428571"",""3.25"",""3.22222222222222"",""3.25"",""3.33333328571429"","""","
"Saudi Arabia,""SAU"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sudan,""SDN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.83333333333333"",""2.8"",""2.66666666666667"",""2.7"",""2.66666666666667"",""2.5"",""2.5"",""2.5"",""2.66666666666667"",""2.66667"",""2.66666666666667"",""2.66666666666667"",""2.66666666666667"",""2.66666666666667"",""2.5"","""","
"Senegal,""SEN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""3.66666666666667"",""3.83333333333333"",""3.8"",""3.83333333333333"",""3.83333333333333"",""4"",""4"",""4"",""4"",""4"",""3.83333333333333"",""3.83333333333333"",""3.66666666666667"",""3.83333333333333"","""","
"Singapore,""SGP"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Solomon Islands,""SLB"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.83333333333333"",""2.8"",""2.83333333333333"",""3"",""2.83333333333333"",""2.83333333333333"",""3"",""3"",""3"",""3"",""3.16667"",""3.16667"",""3.16666666666667"",""3.16666666666667"",""3.166667"","""","
"Sierra Leone,""SLE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""3"",""3"",""3.2"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16667"",""3.16667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3"","""","
"El Salvador,""SLV"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"San Marino,""SMR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Somalia,""SOM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.66666666666667"","""",""1.5"","""","
"Serbia,""SRB"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.66666666666667"",""3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sub-Saharan Africa (excluding high income),""SSA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.22522522522523"",""3.23513513513514"",""3.24774774774775"",""3.21351351351351"",""3.23684210526316"",""3.21052631578947"",""3.21491228070175"",""3.19230769230769"",""3.21367521367521"",""3.22368456140351"",""3.21491254385965"",""3.16666666666667"",""3.13675213675214"",""3.16228070175439"",""3.10683760683761"","""","
"South Sudan,""SSD"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.33333333333333"",""2.33333333333333"",""2.16667"",""2.16667"",""2"",""2"",""2"",""1.83333333333333"","""","
"Sub-Saharan Africa,""SSF"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.22522522522523"",""3.23513513513514"",""3.24774774774775"",""3.21351351351351"",""3.23684210526316"",""3.21052631578947"",""3.21491228070175"",""3.19230769230769"",""3.21367521367521"",""3.22368456140351"",""3.21491254385965"",""3.16666666666667"",""3.13675213675214"",""3.16228070175439"",""3.10683760683761"","""","
"Small states,""SST"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.48245614035088"",""3.42666666666667"",""3.46666666666667"",""3.485"",""3.475"",""3.46666666666667"",""3.42424242424242"",""3.3768115942029"",""3.36231884057971"",""3.3550715942029"",""3.3115931884058"",""3.32608594202899"",""3.29710144927536"",""3.27536231884058"",""3.2391304057971"","""","
"Sao Tome and Principe,""STP"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.2"",""3"",""3"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16667"",""3.16667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3"","""","
"Suriname,""SUR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Slovak Republic,""SVK"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Slovenia,""SVN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sweden,""SWE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Eswatini,""SWZ"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sint Maarten (Dutch part),""SXM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Seychelles,""SYC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Syrian Arab Republic,""SYR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Turks and Caicos Islands,""TCA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Chad,""TCD"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""3"",""2.83333333333333"",""2.8"",""2.83333333333333"",""2.5"",""2.5"",""2.66666666666667"",""2.66666666666667"",""2.66667"",""2.66667"",""2.66666666666667"",""2.66666666666667"",""2.66666666666667"",""2.66666666666667"","""","
"East Asia & Pacific (IDA & IBRD countries),""TEA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.27272727272727"",""3.20555555555556"",""3.21212121212121"",""3.23636363636364"",""3.3030303030303"",""3.3030303030303"",""3.25641025641026"",""3.22619047619048"",""3.21111111111111"",""3.22222155555556"",""3.18888822222222"",""3.190475"",""3.1547619047619"",""3.1547619047619"",""3.10714278571429"","""","
"Europe & Central Asia (IDA & IBRD countries),""TEC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.61666666666667"",""3.6"",""3.75"",""3.875"",""3.85185185185185"",""3.7962962962963"",""3.77083333333333"",""3.79166666666667"",""3.77083333333333"",""3.4"",""3.366664"",""3.433334"",""3.56666666666667"",""3.46666666666667"",""3.5"","""","
"Togo,""TGO"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.2"",""3.16666666666667"",""3.16666666666667"",""3"",""3.16666666666667"",""3.16666666666667"",""3.16667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.33333333333333"",""3.33333333333333"","""","
"Thailand,""THA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tajikistan,""TJK"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.5"",""3.5"",""3.5"",""3.2"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3.16666666666667"",""3"",""3"",""2.83333"",""2.66667"",""2.83333333333333"",""2.83333333333333"",""2.833333"","""","
"Turkmenistan,""TKM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Latin America & the Caribbean (IDA & IBRD countries),""TLA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.85185185185185"",""3.87777777777778"",""3.88888888888889"",""3.87777777777778"",""3.77777777777778"",""3.77777777777778"",""3.7037037037037"",""3.68518518518519"",""3.64814814814815"",""3.64814777777778"",""3.59259111111111"",""3.62499875"",""3.52083333333333"",""3.4375"",""3.3958335"","""","
"Timor-Leste,""TLS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.5"",""2.5"",""2.8"",""2.83333333333333"",""2.83333333333333"",""2.83333333333333"",""2.83333333333333"",""3"",""3"",""3"",""3"",""2.83333333333333"",""2.83333333333333"",""2.833333"","""","
"Middle East & North Africa (IDA & IBRD countries),""TMN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.41666666666667"",""3.41666666666667"",""3.58333333333333"",""3.45"",""3.5"",""3.5"",""3.41666666666667"",""3.25"",""3.25"",""3.25"",""2.833335"",""2.833335"",""2.75"",""2.75"",""2.6666665"","""","
"Tonga,""TON"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""3"",""3.16666666666667"",""3.2"",""3.83333333333333"",""3.83333333333333"",""3.66666666666667"",""3.66666666666667"",""3.5"",""3.5"",""3.5"",""3.66667"",""3.66666666666667"",""3.66666666666667"",""3.5"","""","
"South Asia (IDA & IBRD),""TSA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.61904761904762"",""3.49583333333333"",""3.5"",""3.425"",""3.39583333333333"",""3.35416666666667"",""3.375"",""3.33333333333333"",""3.35416666666667"",""3.35714285714286"",""3.26190571428571"",""3.25"",""3.22222222222222"",""3.25"",""3.33333328571429"","""","
